Urgency,Category,Issue,Affected URL,Details,Recommended Action
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/bracelets/,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/bracelets/,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/certified.php/?IsSingleDiamond=1&DiamondType=1,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/certified.php/?IsSingleDiamond=1&DiamondType=1,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/certified.php/?IsSingleDiamond=1&DiamondType=1,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/certified.php/?IsSingleDiamond=1&DiamondType=2,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/certified.php/?IsSingleDiamond=1&DiamondType=2,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/certified.php/?IsSingleDiamond=1&DiamondType=2,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/certified.php/?type=bracelets&/,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/certified.php/?type=bracelets&/,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/certified.php/?type=bracelets&/,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/certified.php/?type=studs/,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/certified.php/?type=studs/,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/certified.php/?type=studs/,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/compare-product.php,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/compare-product.php,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/compare-product.php,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/diamonds/,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/diamonds/,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/diamonds/,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/diamonds/?IsSingleDiamond=1&DiamondType=1,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/diamonds/?IsSingleDiamond=1&DiamondType=1,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/diamonds/?IsSingleDiamond=1&DiamondType=1,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/diamonds/?IsSingleDiamond=1&DiamondType=2,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/diamonds/?IsSingleDiamond=1&DiamondType=2,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/diamonds/?IsSingleDiamond=1&DiamondType=2,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/diamonds/?IsSingleDiamond=1&origin=1,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/diamonds/?IsSingleDiamond=1&origin=1,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/diamonds/?IsSingleDiamond=1&origin=1,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/diamonds/?IsSingleDiamond=1&origin=2,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/diamonds/?IsSingleDiamond=1&origin=2,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/diamonds/?IsSingleDiamond=1&origin=2,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=1&origin=1/,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=1&origin=1/,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=1&origin=1/,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=1&origin=2/,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=1&origin=2/,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=1&origin=2/,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=10&origin=1/,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=10&origin=1/,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=10&origin=1/,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=10&origin=2/,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=10&origin=2/,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=10&origin=2/,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,"https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=11,12,13,14,15&origin=1/",Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,"https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=11,12,13,14,15&origin=1/",Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,"https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=11,12,13,14,15&origin=1/",Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,"https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=11,12,13,14,15&origin=2/",Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,"https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=11,12,13,14,15&origin=2/",Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,"https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=11,12,13,14,15&origin=2/",Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=2&origin=1/,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=2&origin=1/,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=2&origin=1/,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=2&origin=2/,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=2&origin=2/,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=2&origin=2/,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=3&origin=1/,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=3&origin=1/,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=3&origin=1/,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=3&origin=2/,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=3&origin=2/,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=3&origin=2/,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=4&origin=1/,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=4&origin=1/,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=4&origin=1/,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=4&origin=2/,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=4&origin=2/,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=4&origin=2/,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=5&origin=1/,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=5&origin=1/,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=5&origin=1/,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=5&origin=2/,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=5&origin=2/,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=5&origin=2/,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=6&origin=1/,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=6&origin=1/,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=6&origin=1/,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=6&origin=2/,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=6&origin=2/,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=6&origin=2/,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=7&origin=1/,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=7&origin=1/,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=7&origin=1/,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=7&origin=2/,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=7&origin=2/,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=7&origin=2/,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=8&origin=1/,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=8&origin=1/,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=8&origin=1/,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=8&origin=2/,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=8&origin=2/,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=8&origin=2/,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/flexi-bangles/,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/flexi-bangles/,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/flexi-bangles/,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/hoops/,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/hoops/,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/hoops/,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/index.php,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/index.php,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/index.php,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/jis-spring-2027,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/jis-spring-2027,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/jis-spring-2027,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
