Urgency,Category,Issue,Affected URL,Details,Recommended Action
LOW,Performance,Large third-party script loaded: 143.7KB,https://www.amipi.com/pay/zelle/,URL: https://www.googletagmanager.com/gtag/js?id=AW-16743265799,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 159.3KB,https://www.amipi.com/pay/zelle/,URL: https://www.googletagmanager.com/gtag/js?id=G-HZMFWWPNL5&cx=c&gtm=4e67a1h1,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 139.9KB,https://www.amipi.com/pay/zelle/,URL: https://s3.amazonaws.com/downloads.mailchimp.com/js/mc-validate.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 158.9KB,https://www.amipi.com/pay/zelle/,URL: https://salesiq.zoho.com/widget,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 236.7KB,https://www.amipi.com/pay/zelle/,URL: https://static.zohocdn.com/zfsubscriptions/hostedpages/assets/js/subscriptions.modern.af8277a20293c13759b5.mjs,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 373.8KB,https://www.amipi.com/pay/zelle/,URL: https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 373.8KB,https://www.amipi.com/pay/zelle/,URL: https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 1016.9KB,https://www.amipi.com/pay/zelle/,URL: https://js.stripe.com/v3/,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 921.5KB,https://www.amipi.com/pay/zelle/,URL: https://js.stripe.com/v3/fingerprinted/js/shared-36ae354a0c21c147ed3a24021a7a86bd.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 921.5KB,https://www.amipi.com/pay/zelle/,URL: https://js.stripe.com/v3/fingerprinted/js/shared-36ae354a0c21c147ed3a24021a7a86bd.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 921.5KB,https://www.amipi.com/pay/zelle/,URL: https://js.stripe.com/v3/fingerprinted/js/shared-36ae354a0c21c147ed3a24021a7a86bd.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 616.8KB,https://www.amipi.com/pay/zelle/,URL: https://js.stripe.com/v3/fingerprinted/js/ui-shared-d77ea6786f469871ecf4310a7a9551d0.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 921.5KB,https://www.amipi.com/pay/zelle/,URL: https://js.stripe.com/v3/fingerprinted/js/shared-36ae354a0c21c147ed3a24021a7a86bd.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 616.8KB,https://www.amipi.com/pay/zelle/,URL: https://js.stripe.com/v3/fingerprinted/js/ui-shared-d77ea6786f469871ecf4310a7a9551d0.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 1463.7KB,https://www.amipi.com/pay/zelle/,URL: https://js.stripe.com/v3/fingerprinted/js/controller-with-preconnect-f1a5eee1077d43d4e67a1693015e06c7.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 616.8KB,https://www.amipi.com/pay/zelle/,URL: https://js.stripe.com/v3/fingerprinted/js/ui-shared-d77ea6786f469871ecf4310a7a9551d0.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 921.5KB,https://www.amipi.com/pay/zelle/,URL: https://js.stripe.com/v3/fingerprinted/js/shared-36ae354a0c21c147ed3a24021a7a86bd.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 2027.2KB,https://www.amipi.com/pay/zelle/,URL: https://js.stripe.com/v3/fingerprinted/js/universal-link-modal-inner-2c3675b651699bbdf208ceb69eafda00.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 921.5KB,https://www.amipi.com/pay/zelle/,URL: https://js.stripe.com/v3/fingerprinted/js/shared-36ae354a0c21c147ed3a24021a7a86bd.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 921.5KB,https://www.amipi.com/pay/zelle/,URL: https://js.stripe.com/v3/fingerprinted/js/shared-36ae354a0c21c147ed3a24021a7a86bd.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 921.5KB,https://www.amipi.com/pay/zelle/,URL: https://js.stripe.com/v3/fingerprinted/js/shared-36ae354a0c21c147ed3a24021a7a86bd.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 322.7KB,https://www.amipi.com/pay/zelle/,URL: https://hcaptcha.com/1/api.js?onload=captchaLoad&render=explicit,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 139.9KB,https://www.amipi.com/pay/zelle/payments@amipi.com,URL: https://s3.amazonaws.com/downloads.mailchimp.com/js/mc-validate.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 159.3KB,https://www.amipi.com/pay/zelle/payments@amipi.com,URL: https://www.googletagmanager.com/gtag/js?id=G-HZMFWWPNL5,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 143.7KB,https://www.amipi.com/pay/zelle/payments@amipi.com,URL: https://www.googletagmanager.com/gtag/js?id=AW-16743265799,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 145.8KB,https://www.amipi.com/pay/zelle/payments@amipi.com,URL: https://www.googletagmanager.com/gtm.js?id=GTM-NR57JL4L,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 373.8KB,https://www.amipi.com/pay/zelle/payments@amipi.com,URL: https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 158.9KB,https://www.amipi.com/pay/zelle/payments@amipi.com,URL: https://salesiq.zoho.com/widget,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 373.8KB,https://www.amipi.com/pay/zelle/payments@amipi.com,URL: https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 373.8KB,https://www.amipi.com/pay/zelle/payments@amipi.com,URL: https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,High resource count on page: 102 (scripts/CSS/images),https://www.amipi.com/pay/zelle/payments@amipi.com,,"Consolidate CSS and JavaScript files into single bundles, combine images using CSS sprites or inline SVGs, and remove unused third-party scripts to reduce HTTP requests."
LOW,Performance,Large third-party script loaded: 373.8KB,https://www.amipi.com/pay/zelle/payments@amipi.com,URL: https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 159.3KB,https://www.amipi.com/pay/zelle/payments@amipi.com,URL: https://www.googletagmanager.com/gtag/js?id=G-HZMFWWPNL5,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 145.8KB,https://www.amipi.com/pay/zelle/payments@amipi.com,URL: https://www.googletagmanager.com/gtm.js?id=GTM-NR57JL4L,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 143.7KB,https://www.amipi.com/pay/zelle/payments@amipi.com,URL: https://www.googletagmanager.com/gtag/js?id=AW-16743265799,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 143.7KB,https://www.amipi.com/pay/zelle/payments@amipi.com,URL: https://www.googletagmanager.com/gtag/js?id=AW-16743265799&cx=c&gtm=4e67a1,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 159.3KB,https://www.amipi.com/pay/zelle/payments@amipi.com,URL: https://www.googletagmanager.com/gtag/js?id=G-HZMFWWPNL5&cx=c&gtm=4e67a1,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 139.9KB,https://www.amipi.com/pay/zelle/payments@amipi.com,URL: https://s3.amazonaws.com/downloads.mailchimp.com/js/mc-validate.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 158.9KB,https://www.amipi.com/pay/zelle/payments@amipi.com,URL: https://salesiq.zoho.com/widget,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 373.8KB,https://www.amipi.com/pay/zelle/payments@amipi.com,URL: https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 373.8KB,https://www.amipi.com/pay/zelle/payments@amipi.com,URL: https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,High resource count on page: 101 (scripts/CSS/images),https://www.amipi.com/payments@amipi.com,,"Consolidate CSS and JavaScript files into single bundles, combine images using CSS sprites or inline SVGs, and remove unused third-party scripts to reduce HTTP requests."
LOW,Performance,Large third-party script loaded: 373.8KB,https://www.amipi.com/payments@amipi.com,URL: https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 159.3KB,https://www.amipi.com/payments@amipi.com,URL: https://www.googletagmanager.com/gtag/js?id=G-HZMFWWPNL5,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 145.8KB,https://www.amipi.com/payments@amipi.com,URL: https://www.googletagmanager.com/gtm.js?id=GTM-NR57JL4L,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 143.7KB,https://www.amipi.com/payments@amipi.com,URL: https://www.googletagmanager.com/gtag/js?id=AW-16743265799,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 143.7KB,https://www.amipi.com/payments@amipi.com,URL: https://www.googletagmanager.com/gtag/js?id=AW-16743265799&cx=c&gtm=4e67a1,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 139.9KB,https://www.amipi.com/payments@amipi.com,URL: https://s3.amazonaws.com/downloads.mailchimp.com/js/mc-validate.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 158.9KB,https://www.amipi.com/payments@amipi.com,URL: https://salesiq.zoho.com/widget,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 373.8KB,https://www.amipi.com/payments@amipi.com,URL: https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 373.8KB,https://www.amipi.com/payments@amipi.com,URL: https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 139.9KB,https://www.amipi.com/payments@amipi.com,URL: https://s3.amazonaws.com/downloads.mailchimp.com/js/mc-validate.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 159.3KB,https://www.amipi.com/payments@amipi.com,URL: https://www.googletagmanager.com/gtag/js?id=G-HZMFWWPNL5,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 143.7KB,https://www.amipi.com/payments@amipi.com,URL: https://www.googletagmanager.com/gtag/js?id=AW-16743265799,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 145.8KB,https://www.amipi.com/payments@amipi.com,URL: https://www.googletagmanager.com/gtm.js?id=GTM-NR57JL4L,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 373.8KB,https://www.amipi.com/payments@amipi.com,URL: https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 158.9KB,https://www.amipi.com/payments@amipi.com,URL: https://salesiq.zoho.com/widget,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 373.8KB,https://www.amipi.com/payments@amipi.com,URL: https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 373.8KB,https://www.amipi.com/payments@amipi.com,URL: https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 373.8KB,https://www.amipi.com/register/,URL: https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 159.3KB,https://www.amipi.com/register/,URL: https://www.googletagmanager.com/gtag/js?id=G-HZMFWWPNL5,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 145.8KB,https://www.amipi.com/register/,URL: https://www.googletagmanager.com/gtm.js?id=GTM-NR57JL4L,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 143.7KB,https://www.amipi.com/register/,URL: https://www.googletagmanager.com/gtag/js?id=AW-16743265799,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 159.3KB,https://www.amipi.com/register/,URL: https://www.googletagmanager.com/gtag/js?id=G-HZMFWWPNL5&cx=c&gtm=4e67a1,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 139.9KB,https://www.amipi.com/register/,URL: https://s3.amazonaws.com/downloads.mailchimp.com/js/mc-validate.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 158.9KB,https://www.amipi.com/register/,URL: https://salesiq.zoho.com/widget,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 373.8KB,https://www.amipi.com/register/,URL: https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 373.8KB,https://www.amipi.com/register/,URL: https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 373.8KB,https://www.amipi.com/register/,URL: https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 373.8KB,https://www.amipi.com/register/,URL: https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 373.8KB,https://www.amipi.com/register/,URL: https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 159.3KB,https://www.amipi.com/register/,URL: https://www.googletagmanager.com/gtag/js?id=G-HZMFWWPNL5,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 145.8KB,https://www.amipi.com/register/,URL: https://www.googletagmanager.com/gtm.js?id=GTM-NR57JL4L,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 143.7KB,https://www.amipi.com/register/,URL: https://www.googletagmanager.com/gtag/js?id=AW-16743265799,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 143.7KB,https://www.amipi.com/register/,URL: https://www.googletagmanager.com/gtag/js?id=AW-16743265799&cx=c&gtm=4e67a1,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 159.3KB,https://www.amipi.com/register/,URL: https://www.googletagmanager.com/gtag/js?id=G-HZMFWWPNL5&cx=c&gtm=4e67a1,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 139.9KB,https://www.amipi.com/register/,URL: https://s3.amazonaws.com/downloads.mailchimp.com/js/mc-validate.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 158.9KB,https://www.amipi.com/register/,URL: https://salesiq.zoho.com/widget,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 373.8KB,https://www.amipi.com/register/,URL: https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 373.8KB,https://www.amipi.com/register/,URL: https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 373.8KB,https://www.amipi.com/register/,URL: https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
